id,firstDate,lastDate,catHosp,status,ward_id,wardType,newID
014-0072-G-R,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0073-T-K,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0074-L-M,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0075-H-M,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0076-L-I,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0077-V-C,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0078-C-P,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0079-M-M,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0080-F-A,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0081-M-M,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0082-S-J,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0083-C-A,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0084-D-C,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0085-G-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0086-G-O,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0087-B-E,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0088-T-C,2020-05-21,2020-05-21,investigation,PE,14,Pediatric emergency,Paediatric emergency
014-0089-D-L,2020-05-21,2020-05-21,investigation,PE,14,Pediatric emergency,Paediatric emergency
014-0090-V-A,2020-05-21,2020-05-21,investigation,PE,14,Pediatric emergency,Paediatric emergency
014-0091-C-C,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0092-S-R,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0093-S-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0094-L-F,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0095-F-W,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0096-F-R,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0097-S-H,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0098-S-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0099-D-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0100-D-L,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0101-Y-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0102-L-D,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0103-D-B,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0104-D-V,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0105-C-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0106-N-B,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0107-S-D,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0108-G-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0109-V-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0110-M-A,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0111-P-N,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0112-S-R,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0113-B-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0114-M-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0115-M-S,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0116-P-S,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0117-S-I,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0118-T-S,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0119-N-C,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0120-P-G,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0121-T-S,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0122-D-L,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0123-S-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0124-B-R,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0125-S-G,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0126-B-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0127-S-S,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0128-O-L,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0129-D-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0130-C-M,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0131-S-A,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0132-C-V,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0133-V-M,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0134-C-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0135-A-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0136-P-C,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0137-M-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0138-W-L,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0139-L-L,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0140-K-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0141-L-S,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0142-K-K,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0143-B-L,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0144-B-T,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0145-B-L,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0146-B-P,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0147-R-A,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0148-B-H,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0149-A-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0150-A-R,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0151-Z-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0152-R-L,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0153-D-F,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0154-L-Y,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0155-L-H,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0156-A-K,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0157-J-H,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0158-L-P,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0159-L-G,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0160-J-D,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0161-K-J,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0162-W-J,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0163-K-I,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0164-D-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0165-K-N,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0166-D-K,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0167-L-D,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0168-M-L,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0169-C-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0170-M-L,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0171-M-A,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0172-M-P,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0173-T-H,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0174-T-R,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0175-C-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0176-D-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0177-C-D,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0178-S-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0179-S-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0180-D-X,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0181-S-J,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0182-S-S,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0183-S-S,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0184-G-D,2020-05-21,2020-05-21,logistic,PE,14,Pediatric emergency,Paediatric emergency
014-0185-B-P,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0186-B-A,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0187-D-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0188-D-G,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0189-D-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0190-S-S,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0191-S-Y,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0192-S-K,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0193-T-M,2020-05-21,2020-05-21,logistic,PE,14,Pediatric emergency,Paediatric emergency
014-0194-D-J,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0195-D-L,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0196-C-N,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0197-C-T,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0198-L-M,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0199-L-M,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0200-C-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0201-B-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0202-&-&,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0203-&-&,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0204-&-&,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0205-&-&,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0206-F-F,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0207-F-I,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0208-J-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0209-A-C,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0210-A-C,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0211-A-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0212-A-I,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0213-M-P,2020-05-22,2020-05-22,logistic,PE,14,Pediatric emergency,Paediatric emergency
014-0214-M-P,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0215-M-E,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0216-P-R,2020-05-22,2020-05-22,other,PE,14,Pediatric emergency,Paediatric emergency
014-0217-K-D,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0218-K-K,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0219-H-L,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0220-H-M,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0221-O-C,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0222-O-E,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0223-G-A,2020-05-21,2020-05-21,investigation,PE,14,Pediatric emergency,Paediatric emergency
014-0224-N-G,2020-05-21,2020-05-21,investigation,PE,14,Pediatric emergency,Paediatric emergency
014-0225-A-T,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0226-A-S,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0227-A-N,2020-05-22,2020-05-22,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0228-Z-E,2020-05-22,2020-05-22,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0229-T-C,2020-05-21,2020-05-21,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0230-V-M,2020-05-22,2020-05-22,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0231-B-I,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0232-B-A,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0233-P-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0234-D-I,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0235-D-C,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0236-D-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0237-R-E,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0238-R-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0239-V-T,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0240-V-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0241-D-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0242-D-T,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0243-C-C,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0244-C-M,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0245-C-H,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0246-T-A,2020-05-21,2020-05-21,logistic,PE,14,Pediatric emergency,Paediatric emergency
014-0247-L-E,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0248-D-M,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0249-C-M,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0250-C-C,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0251-S-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0253-F-M,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0254-M-F,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0255-G-A,2020-05-21,2020-05-21,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0256-D-M,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0257-D-A,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0258-A-S,2020-05-21,2020-05-21,other,PE,14,Pediatric emergency,Paediatric emergency
014-0259-M-A,2020-05-21,2020-05-21,other,PE,14,Pediatric emergency,Paediatric emergency
014-0260-G-A,2020-05-21,2020-05-21,aux nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0261-L-T,2020-05-21,2020-05-21,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0262-L-N,2020-05-21,2020-05-21,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0263-N-O,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0264-V-C,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0265-F-M,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0266-G-A,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0267-S-F,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0268-A-D,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0269-M-A,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0270-B-P,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0271-H-D,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0272-N-L,2020-05-22,2020-05-22,ext physician,PE,14,Pediatric emergency,Paediatric emergency
014-0273-A-V,2020-05-22,2020-05-22,ext physician,PE,14,Pediatric emergency,Paediatric emergency
014-0274-H-E,2020-05-22,2020-05-22,ext physician,PE,14,Pediatric emergency,Paediatric emergency
014-0275-R-J,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0276-B-G,2020-05-22,2020-05-22,administration,PE,14,Pediatric emergency,Paediatric emergency
014-0277-&-&,2020-05-22,2020-05-22,administration,PE,14,Pediatric emergency,Paediatric emergency
014-0278-E-A,2020-05-22,2020-05-22,ext physician,PE,14,Pediatric emergency,Paediatric emergency
014-0279-F-M,2020-05-22,2020-05-22,ext physician,PE,14,Pediatric emergency,Paediatric emergency
014-0280-M-C,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0281-V-P,2020-05-22,2020-05-22,nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0282-G-C,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0283-G-K,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0284-S-R,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0285-H-B,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0286-S-C,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0287-S-T,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0288-M-R,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0289-M-S,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0290-F-K,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0291-O-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0292-O-N,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0293-R-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0294-R-E,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0295-D-M,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0296-M-J,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0297-&-&,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0298-M-T,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0299-S-Y,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0300-S-I,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0301-D-C,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0302-D-C,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0303-M-E,2020-05-22,2020-05-22,student nurse,PE,14,Pediatric emergency,Paediatric emergency
014-0304-T-S,2020-05-22,2020-05-22,physician,PE,14,Pediatric emergency,Paediatric emergency
014-0305-R-N,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0306-M-A,2020-05-22,2020-05-22,other,PE,14,Pediatric emergency,Paediatric emergency
014-0307-L-B,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0308-L-H,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0309-F-T,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0310-F-T,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0311-D-A,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0312-R-L,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0313-D-S,2020-05-22,2020-05-22,patient,PA,14,Pediatric emergency,Paediatric emergency
014-0314-R-G,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
014-0315-&-&,2020-05-22,2020-05-22,visitor,V,14,Pediatric emergency,Paediatric emergency
