from,to,date_posix_first,length,ward_id,wardType,newID
008-0032-A-N,008-0084-T-C,2020-05-05T18:27:40Z,1930,8,Infectious Diseases,Infectious diseases #2
008-0032-A-N,008-0084-T-C,2020-05-05T18:27:40Z,1930,8,Infectious Diseases,Infectious diseases #2
021-0006-L-C,021-0007-C-N,2020-06-23T05:16:00Z,40,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-23T05:35:40Z,1620,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-23T05:42:00Z,70,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0021-R-M,2020-06-23T06:09:10Z,390,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0021-R-M,2020-06-23T06:22:00Z,160,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0027-S-R,2020-06-23T06:29:30Z,1700,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0028-E-D,2020-06-23T06:29:40Z,1680,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T06:39:00Z,4430,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0051-G-L,2020-06-23T06:47:50Z,100,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0051-G-L,2020-06-23T06:50:50Z,150,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0027-S-R,2020-06-23T07:00:30Z,280,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T07:02:10Z,2100,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T07:04:10Z,140,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T07:04:10Z,2870,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0101-B-J,2020-06-23T07:08:30Z,30,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T07:09:20Z,30,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0101-B-J,2020-06-23T07:10:00Z,90,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T07:12:20Z,3310,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T07:12:20Z,3310,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T07:12:50Z,410,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0056-G-L,2020-06-23T07:23:10Z,120,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T07:25:30Z,50,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T07:38:00Z,880,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T07:38:30Z,930,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T07:38:30Z,930,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0106-C-M,2020-06-23T07:43:40Z,310,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0084-D-M,2020-06-23T07:43:40Z,300,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0086-M-E,2020-06-23T07:43:50Z,310,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0093-B-C,2020-06-23T07:44:00Z,310,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0102-M-M,2020-06-23T07:44:00Z,290,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T07:56:20Z,360,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T07:57:00Z,830,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T07:58:20Z,2980,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:03:40Z,1030,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-23T08:04:10Z,190,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:05:00Z,950,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T08:07:40Z,3740,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T08:11:40Z,2070,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-23T08:15:00Z,130,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T08:15:50Z,630,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:22:00Z,1900,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:22:40Z,2090,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-23T08:28:40Z,190,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0010-B-C,2020-06-23T08:33:10Z,110,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0007-C-N,2020-06-23T08:33:20Z,100,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0051-G-L,2020-06-23T08:40:00Z,1110,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T08:40:50Z,1760,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:42:40Z,1650,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0100-M-A,2020-06-23T08:47:40Z,60,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T08:49:00Z,570,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T08:52:10Z,340,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T08:52:20Z,330,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:54:50Z,1320,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T08:58:40Z,1090,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T09:00:20Z,870,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0107-B-L,2020-06-23T09:04:30Z,300,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0059-S-A,2020-06-23T09:07:40Z,140,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0102-M-M,2020-06-23T09:12:00Z,300,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T09:15:20Z,20,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T09:17:00Z,830,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T09:18:10Z,80,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T09:18:10Z,740,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0008-L-G,2020-06-23T09:20:40Z,20,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0111-F-C,2020-06-23T09:21:40Z,1400,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T09:22:20Z,410,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T09:25:30Z,310,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T09:30:20Z,20,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-23T09:33:50Z,100,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-23T09:37:30Z,450,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T09:37:30Z,700,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T09:39:10Z,190,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0058-E-M,2020-06-23T09:42:00Z,20,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0008-L-G,2020-06-23T09:43:00Z,400,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0056-G-L,2020-06-23T09:44:20Z,370,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T09:57:10Z,340,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0008-L-G,2020-06-23T10:02:10Z,210,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0101-B-J,2020-06-23T10:03:50Z,420,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0007-C-N,2020-06-23T10:13:10Z,230,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0030-J-M,2020-06-23T10:13:50Z,170,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T10:21:40Z,240,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T10:22:30Z,190,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T10:22:40Z,180,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-23T10:23:50Z,250,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0056-G-L,2020-06-23T10:36:30Z,90,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0081-B-C,2020-06-23T10:38:20Z,490,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T10:39:00Z,200,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-23T10:39:00Z,100,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-23T10:45:00Z,160,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0059-S-A,2020-06-23T10:50:30Z,80,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T10:51:50Z,12310,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0081-B-C,2020-06-23T10:52:30Z,40,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-23T10:59:20Z,160,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0010-B-C,2020-06-23T11:00:30Z,30,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0007-C-N,2020-06-23T11:00:40Z,30,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0056-G-L,2020-06-23T11:03:00Z,140,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T11:09:30Z,110,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0101-B-J,2020-06-23T11:09:40Z,340,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-23T11:21:40Z,370,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T11:24:20Z,290,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-23T11:31:30Z,600,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-23T11:46:10Z,30,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0008-L-G,2020-06-23T11:51:10Z,540,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0026-B-J,2020-06-23T11:52:30Z,270,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0087-U-L,2020-06-23T12:05:20Z,40,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T12:25:30Z,640,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0122-H-C,2020-06-23T12:33:50Z,590,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0122-H-C,2020-06-23T12:34:00Z,580,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0088-P-M,2020-06-23T12:50:10Z,60,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T13:43:30Z,870,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T13:46:30Z,770,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0122-H-C,2020-06-23T13:47:20Z,710,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0089-G-N,2020-06-23T14:10:10Z,190,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T14:18:10Z,1990,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0130-P-F,2020-06-23T14:31:50Z,2150,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T14:34:00Z,320,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T14:40:30Z,620,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0089-G-N,2020-06-23T14:49:50Z,390,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T14:52:30Z,520,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T15:03:20Z,4660,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T15:05:40Z,190,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-23T15:10:10Z,2260,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0089-G-N,2020-06-23T15:23:50Z,720,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T15:25:40Z,440,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0088-P-M,2020-06-23T15:54:30Z,140,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0134-L-T,2020-06-23T16:14:10Z,120,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0089-G-N,2020-06-23T16:19:20Z,170,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T16:22:10Z,1280,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T16:45:00Z,290,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T16:48:20Z,290,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T16:54:00Z,560,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0142-P-M,2020-06-23T16:56:00Z,50,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-23T17:50:20Z,34210,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0125-O-C,2020-06-23T17:51:20Z,1580,21,Infectious Diseases,Infectious diseases #3
021-0087-U-L,021-0089-G-N,2020-06-23T18:21:30Z,70,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0148-G-C,2020-06-24T03:11:20Z,360,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0150-F-C,2020-06-24T03:54:50Z,520,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-24T04:01:00Z,1470,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-24T04:26:40Z,4090,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0160-L-S,2020-06-24T05:11:30Z,140,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0029-B-S,2020-06-24T05:21:00Z,140,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0158-G-M,2020-06-24T05:23:30Z,530,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0027-S-R,2020-06-24T05:29:20Z,310,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-24T05:36:10Z,2140,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T05:37:10Z,240,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T05:38:10Z,830,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0158-G-M,2020-06-24T05:38:30Z,370,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0155-E-J,2020-06-24T05:38:30Z,160,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T05:43:00Z,440,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-24T05:48:00Z,340,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0107-B-L,2020-06-24T05:50:50Z,180,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0153-B-M,2020-06-24T05:55:20Z,40,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T05:55:30Z,150,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0104-C-R,2020-06-24T05:57:40Z,250,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T05:58:30Z,320,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0113-L-J,2020-06-24T06:04:00Z,130,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-24T06:05:20Z,120,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0055-T-J,2020-06-24T06:09:40Z,170,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-24T06:13:20Z,4680,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T06:19:50Z,760,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T06:20:50Z,50,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T06:25:10Z,350,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0127-O-L,2020-06-24T06:27:20Z,90,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-24T06:29:20Z,290,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0027-S-R,2020-06-24T06:32:30Z,1530,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0055-T-J,2020-06-24T06:33:20Z,130,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T06:36:20Z,250,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0131-G-C,2020-06-24T06:37:20Z,420,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0109-L-L,2020-06-24T06:41:50Z,580,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T06:48:00Z,70,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0104-C-R,2020-06-24T06:52:30Z,600,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T06:59:20Z,310,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-24T07:07:50Z,1110,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T07:08:10Z,710,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0131-G-C,2020-06-24T07:09:20Z,690,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0099-M-N,2020-06-24T07:10:10Z,390,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-24T07:10:20Z,180,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0158-G-M,2020-06-24T07:11:40Z,600,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0105-M-T,2020-06-24T07:12:20Z,50,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-24T07:13:10Z,160,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-24T07:14:50Z,840,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-24T07:16:20Z,970,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0014-L-M,2020-06-24T07:22:50Z,370,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T07:26:00Z,350,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0111-F-C,2020-06-24T07:26:00Z,490,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T07:33:00Z,160,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T07:35:50Z,150,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0155-E-J,2020-06-24T07:36:10Z,120,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T07:37:00Z,210,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0158-G-M,2020-06-24T07:37:20Z,120,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T07:39:50Z,380,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T07:46:20Z,280,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0022-E-J,2020-06-24T07:50:20Z,720,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0156-P-M,2020-06-24T07:50:30Z,1620,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T07:52:50Z,520,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0155-E-J,2020-06-24T07:59:30Z,230,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0073-J-B,2020-06-24T07:59:40Z,2610,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0106-C-M,2020-06-24T08:00:40Z,560,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0093-B-C,2020-06-24T08:00:50Z,550,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0153-B-M,2020-06-24T08:01:10Z,70,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0058-E-M,2020-06-24T08:03:30Z,890,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0160-L-S,2020-06-24T08:03:30Z,580,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0041-L-M,2020-06-24T08:03:30Z,1000,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0112-N-M,2020-06-24T08:03:30Z,1000,21,Infectious Diseases,Infectious diseases #3
021-0040-B-D,021-0102-M-M,2020-06-24T08:04:50Z,300,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0115-O-P,2020-06-24T08:06:20Z,520,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0101-B-J,2020-06-24T08:17:40Z,60,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0158-G-M,2020-06-24T08:18:40Z,250,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0155-E-J,2020-06-24T08:21:40Z,50,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0107-B-L,2020-06-24T08:26:40Z,1190,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0058-E-M,2020-06-24T08:27:00Z,540,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0160-L-S,2020-06-24T08:36:00Z,160,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0106-C-M,2020-06-24T08:37:40Z,1240,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0093-B-C,2020-06-24T08:37:40Z,3330,21,Infectious Diseases,Infectious diseases #3
021-0086-M-E,021-0102-M-M,2020-06-24T08:39:00Z,1520,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0159-S-A,2020-06-24T08:44:40Z,990,21,Infectious Diseases,Infectious diseases #3
021-0035-C-M,021-0152-M-N,2020-06-24T08:48:20Z,70,21,Infectious Diseases,Infectious diseases #3
021-0006-L-C,021-0160-L-S,2020-06-24T08:51:50Z,260,21,Infectious Diseases,Infectious diseases #3
